,id,car_brand,car_model,car_year,car_mileage,car_price,car_color,car_door,car_seat,car_cylinderVolumn,car_driveMode,car_fuel,car_gear,verified,car_address,car_title,dealer_name,dealer_address,sunroof,TPMS,SRS,keyless,theft_alarm,central_lock,ESP,TCS,ABS,cruise_sys,HID_head,LED_head,isofix,electric_seat,auto_AC,navi_sys,IVI_sys,SW_button,leather_seat,parking_radar,parking_camera,BSM,ACC,LDW,source
3753,575951,TOYOTA,PREVIA ,2016,77000,898000,銀,5,7,2400,2,汽油,手自排,1,高雄市,七人豪華休旅車 2017年領牌 I-KEY 電動椅 TCS 環景影像 原鈑件 不用殺價就很便宜,君豪汽車,高雄市左營區文自路606號,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,SUM
3754,575875,MITSUBISHI,ZINGER,2019,13000,499000,灰,5,5,2400,2,汽油,自排,1,臺中市,根本新車 旗艦版 +360度環景影音特仕 盲點 後座出風口 全車大包 車頂架 衛星導航 網路電視 藍牙 電折後視鏡 皮椅,聯泰汽車,"臺中市大里區德芳路二段50號(中投公路下大里交流道,右轉第三個紅綠燈迴轉(永隆路與德芳路口)就可以看到聯泰汽車囉~!!)",0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,SUM
3755,575788,FORD,FOCUS 4D,2019,41520,638000,銀,4,5,1500,2,汽油,手自排,1,高雄市,182旗艦型  Co-Pilot360原廠導航 LED頭燈 ACC跟車 僅跑4萬多公里 原廠保固中,君豪汽車,高雄市左營區文自路606號,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,SUM
3756,575783,LUXGEN,URX,2020,2036,738000,藍,5,6,1800,2,汽油,手自排,1,高雄市,樂活環景版 5+1人座 ACC 車道偏移 前方撞擊警示 盲點 環景 僅跑2千公里 原廠保固中,君豪汽車,高雄市左營區文自路606號,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,SUM
3757,575653,BENZ,GLE-CLASS ,2020,39000,2780000,黑,5,5,2000,4,汽油,手自排,1,臺中市,全車原漆 ACC 4WD 全景天窗 雙電動椅 超大雙螢幕 電尾門 盲點 主動煞停 車道偏移 6SRS 免鑰匙 雙區恆溫,聯泰汽車,"臺中市大里區德芳路二段50號(中投公路下大里交流道,右轉第三個紅綠燈迴轉(永隆路與德芳路口)就可以看到聯泰汽車囉~!!)",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,SUM
3758,575549,MITSUBISHI,DELICA貨車,2017,56705,358000,藍,2,2,2400,2,汽油,手排,1,屏東縣,【耐用白鐵斗★2.4得利卡★頭家商用車首選】里程履約保證★全原廠保養★耐操耐開★好保養★一手車,正大汽車,屏東縣屏東市和生路二段220號(正大汽車創始店),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUM
3759,575529,BENZ,E-CLASS W213 ,2017,48000,1758000,白,4,5,2000,2,汽油,手自排,1,臺中市,未領牌 僅跑4萬8 天窗 AMG 柏林之音 電動尾門 正面碰撞警示 9SRS 盲點 雙區恆溫 免鑰匙 雙電動電熱椅,聯泰汽車,"臺中市大里區德芳路二段50號(中投公路下大里交流道,右轉第三個紅綠燈迴轉(永隆路與德芳路口)就可以看到聯泰汽車囉~!!)",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,SUM
3760,575395,MITSUBISHI,DELICA貨車,2018,46825,398000,白,2,3,2400,2,汽油,手排,1,臺中市,【全台最大貨車批發．只在永貿】2018年僅跑4萬 一手車車況超好全程原廠保養 框式五面開帆布 買回去馬上幫您賺錢,永貿汽車,臺中市潭子區崇德路四段273號(https://goo.gl/maps/GyN2YDTo5en),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUM
3761,575022,HYUNDAI,PORTER,2019,29618,798000,白,4,6,2500,2,柴油,自排,1,臺中市,正2019年 小霸王 雙箱式 6人座 自排 僅跑2萬多全程原廠保養!,永貿汽車,臺中市潭子區崇德路四段273號(https://goo.gl/maps/GyN2YDTo5en),0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,SUM
3762,575021,FORD,FOCUS 5D ,2020,15000,679000,白,5,5,1500,2,汽油,自排,1,臺中市,5門 落地新車 盲點 ACC 全方位智駕科技輔助系統 免鑰匙 車道偏移警示系統,聯泰汽車,"臺中市大里區德芳路二段50號(中投公路下大里交流道,右轉第三個紅綠燈迴轉(永隆路與德芳路口)就可以看到聯泰汽車囉~!!)",0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,SUM
3763,574957,MAZDA,MAZDA 3 ,2011,175115,248000,黑,4,5,2000,2,汽油,手自排,1,屏東縣,【內裝如新★電動天窗】✔換檔快撥✔17吋鋁圈✔倒車顯影✔導航✔電動後視鏡✔藍芽✔全皮革座艙,正大汽車,屏東縣屏東市和生路二段220號(正大汽車創始店),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUM
3764,574908,TOYOTA,YARIS ,2014,100000,358000,灰,5,5,1500,2,汽油,自排,1,臺中市,14年改款大鴨 影音特仕 衛星導航 藍牙 網路電視 倒車顯影 皮椅 鋁圈 2SRS 霧燈 APPLE CARPLAY,聯泰汽車,"臺中市大里區德芳路二段50號(中投公路下大里交流道,右轉第三個紅綠燈迴轉(永隆路與德芳路口)就可以看到聯泰汽車囉~!!)",0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,SUM
3765,574817,KIA,KAON,2017,138056,398000,白,2,6,2500,2,柴油,手排,1,臺中市,正2017年 卡旺 全省最大貨車批發歡迎參觀!,永貿汽車,臺中市潭子區崇德路四段273號(https://goo.gl/maps/GyN2YDTo5en),0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,SUM
3766,574764,VW,T6 CARAVELLE,2018,86525,998000,銀,4,9,2000,2,柴油,自手排,1,高雄市,⻑軸九人座 新車價170萬 7速自手排 僅跑8萬多公里 原廠保養 免殺價就很便宜,君豪汽車,高雄市左營區文自路606號,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,SUM
3767,574642,MITSUBISHI,VERYCA貨車 ,2012,40564,238000,藍,2,2,1200,2,汽油,手排,1,臺中市,正2012年 菱利 僅跑4萬多! 全省最大貨車批發歡迎參觀,永貿汽車,臺中市潭子區崇德路四段273號(https://goo.gl/maps/GyN2YDTo5en),0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,SUM
3768,574316,TOYOTA,YARIS ,2018,14666,498000,白,5,5,1500,2,汽油,手自排,1,屏東縣,S版》一手車/僅跑一萬多公里/定速/九安/I-KEY/循跡防滑/駕駛模式/液晶螢幕/藍芽通訊/感應式頭燈/方向盤音響控制,中泰汽車,屏東縣屏東市瑞光路三段176號,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,SUM
3769,574215,TOYOTA,SIENTA,2020,5000,699000,銀,5,7,1800,2,汽油,自排,1,臺中市,落地新車 現折22萬 雙電動滑門 免鑰匙 RCTA後方警示 盲點 衛星導航 行車紀錄 抬頭顯示 倒車顯影 光感應自動頭燈,聯泰汽車,"臺中市大里區德芳路二段50號(中投公路下大里交流道,右轉第三個紅綠燈迴轉(永隆路與德芳路口)就可以看到聯泰汽車囉~!!)",0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,SUM
3770,574181,VW,T-CROSS,2020,7000,798000,白,5,5,1000,2,汽油,自手排,1,臺中市,不要懷疑 就是T-Cross 1.0稅金只要8千多 讓你賣到賺到 倒車顯影 免鑰匙 LED日行燈 轉向頭燈 ACC,聯泰汽車,"臺中市大里區德芳路二段50號(中投公路下大里交流道,右轉第三個紅綠燈迴轉(永隆路與德芳路口)就可以看到聯泰汽車囉~!!)",0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,SUM
3771,573882,LUXGEN,LUXGEN7 SUV 2.2T,2010,234203,178000,橘,5,5,2200,2,汽油,手自排,1,屏東縣,【360環景★IKEY電動尾門】✔6安✔斜坡起步✔HID✔全原廠保養✔定速✔循跡防滑✔車道偏移警示,正大汽車,屏東縣屏東市和生路二段220號(正大汽車創始店),1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,SUM
3772,573872,TOYOTA,C-HR,2019,14000,798000,黑,5,5,1200,2,汽油,手自排,1,臺中市,全車原漆 僅跑1萬4 雙特仕新車價116萬 加裝原廠18吋鋁圈組 原廠黑車頂 現折36萬 免鑰匙 自動LED頭尾燈 導航,聯泰汽車,"臺中市大里區德芳路二段50號(中投公路下大里交流道,右轉第三個紅綠燈迴轉(永隆路與德芳路口)就可以看到聯泰汽車囉~!!)",0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,SUM
3773,573702,MITSUBISHI,ZINGER,2018,32814,398000,白,5,5,2400,2,汽油,自排,1,臺中市,【福利來了】正2018年僅跑三萬 原版原漆原廠保養 某公家機關退役共有六台 這麼漂亮的車又這麼便宜你要哪裡找? 永貿!,永貿汽車,臺中市潭子區崇德路四段273號(https://goo.gl/maps/GyN2YDTo5en),0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,SUM
3774,573579,HYUNDAI,GRAND STAREX ,2015,135249,668000,黑,5,9,2500,2,柴油,手自排,1,臺中市,【特價】正2015年 商旅滑軌版 一手少跑 大螢幕影音 訂製鋁圈 全台最大的TQ批發商 只在永貿!!,永貿汽車,臺中市潭子區崇德路四段273號(https://goo.gl/maps/GyN2YDTo5en),0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,SUM
3775,573558,MITSUBISHI,SUPER DELICA,2012,179380,258000,白,2,3,2400,2,汽油,手排,1,臺中市,正2012年 得利卡 全省最大貨車批發歡迎參觀!,永貿汽車,臺中市潭子區崇德路四段273號(https://goo.gl/maps/GyN2YDTo5en),0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,SUM
3776,573557,MITSUBISHI,SUPER DELICA,2019,72644,488000,白紫彩繪,2,3,2400,2,汽油,手排,1,臺中市,正2019年 得利卡 -5度冷凍車 加裝升降尾門 綁袋架 新車加配備60幾萬買這台現買現省!!,永貿汽車,臺中市潭子區崇德路四段273號(https://goo.gl/maps/GyN2YDTo5en),0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,SUM
3777,573522,MAZDA,MAZDA 3 5D,2021,2000,828000,白,5,5,2000,2,汽油,手自排,1,臺中市,落地新車 7SRS LED光感應頭尾燈 MRCC自動跟車 主動式煞車輔助 免鑰匙 車道維持 雙區恆溫 藍牙 盲點 倒顯,聯泰汽車,"臺中市大里區德芳路二段50號(中投公路下大里交流道,右轉第三個紅綠燈迴轉(永隆路與德芳路口)就可以看到聯泰汽車囉~!!)",0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,SUM
3778,573424,NISSAN,SUPER SENTRA ,2020,23000,619000,白,4,5,1800,2,汽油,自排,1,臺中市,現折18萬 全車原漆 360度環景影音行車紀錄 免鑰匙 天窗 盲點 恆溫 HSA LED頭尾日行燈 藍牙 6SRS,聯泰汽車,"臺中市大里區德芳路二段50號(中投公路下大里交流道,右轉第三個紅綠燈迴轉(永隆路與德芳路口)就可以看到聯泰汽車囉~!!)",1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,SUM
3779,573230,BENZ,GLC-CLASS ,2017,52000,1720000,白,5,5,2000,2,汽油,手自排,1,臺中市,未領牌 全車保固2年 18型式 LED頭燈 360度環景影像 全景天窗 免鑰匙 9SRS 雙電動電熱椅 雙恆溫 前後雷達,聯泰汽車,"臺中市大里區德芳路二段50號(中投公路下大里交流道,右轉第三個紅綠燈迴轉(永隆路與德芳路口)就可以看到聯泰汽車囉~!!)",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,SUM
3780,573172,NISSAN,KICKS,2019,30000,669000,白,5,5,1500,2,汽油,自排,1,臺中市,智行旗艦版 LED魚眼頭燈 360度環景 防追撞 車道偏離 盲點偵測 AHB遠近光燈自動調節 6SRS 車頂架,聯泰汽車,"臺中市大里區德芳路二段50號(中投公路下大里交流道,右轉第三個紅綠燈迴轉(永隆路與德芳路口)就可以看到聯泰汽車囉~!!)",0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,SUM
3781,573144,TOYOTA,VIOS ,2016,38910,338000,白,4,5,1500,2,汽油,手自排,1,臺中市,【福利來了】正16年僅跑3萬多 車輛整備中 此為主管代步車退役 共有五台 這價格不只有你會買 同行也會!!,永貿汽車,臺中市潭子區崇德路四段273號(https://goo.gl/maps/GyN2YDTo5en),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUM
3782,572782,TOYOTA,VIOS ,2012,121722,228000,銀,4,5,1500,2,汽油,自排,1,高雄市,影音精裝版 2013年式 液晶里程 原廠導航 雙安 ABS 原廠保養,君豪汽車,高雄市左營區文自路606號,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,SUM
3783,572700,FORD,FIESTA ,2018,57315,438000,灰,5,5,1000,2,汽油,自手排,1,高雄市,1.0渦輪增壓 ６安 循跡 iKEY 恆溫 TCS 全車原鈑件 僅跑5萬多公里 原廠保養,君豪汽車,高雄市左營區文自路606號,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,SUM
3784,572651,TOYOTA,YARIS ,2016,85072,368000,白,5,5,1500,2,汽油,手自排,1,臺中市,【真．薄利多銷】正2016年 預約賞車再送多功能螢幕!一手跑少 全新改款7速變速箱超省油 鋁圈 皮椅 ABS 雙安,永貿汽車,臺中市潭子區崇德路四段273號(https://goo.gl/maps/GyN2YDTo5en),0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,SUM
3785,572640,TOYOTA,YARIS ,2013,25000,358000,白,5,5,1500,2,汽油,自排,1,臺中市,不要懷疑就是跑2.5萬 G版恆溫 360度環景影音 衛星導航 藍芽 360度行車紀錄器 網路電視 CARPLAY,聯泰汽車,"臺中市大里區德芳路二段50號(中投公路下大里交流道,右轉第三個紅綠燈迴轉(永隆路與德芳路口)就可以看到聯泰汽車囉~!!)",0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,SUM
3786,572564,NISSAN,KICKS,2020,8000,699000,白,5,5,1500,2,汽油,自排,1,臺中市,2021型式 落地旗艦版新車 雙色版 免鑰匙 JBL音響 360度環景 8吋智慧影音多媒體 6SRS 盲點 車道偏移,聯泰汽車,"臺中市大里區德芳路二段50號(中投公路下大里交流道,右轉第三個紅綠燈迴轉(永隆路與德芳路口)就可以看到聯泰汽車囉~!!)",0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,SUM
3787,572362,LUXGEN,S5 TURBO,2015,64737,298000,白,4,5,1800,2,汽油,手自排,1,屏東縣,經典款》僅跑六萬多公里/定速/天窗/渦輪增壓/恆溫空調/液晶螢幕/倒車顯影/電子手煞車/抬頭顯示器/車側安全輔助系統,中泰汽車,屏東縣屏東市瑞光路三段176號,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,SUM
3788,572327,MITSUBISHI,VERYCA 貨車,2017,82029,358000,藍彩,2,2,1300,2,汽油,手排,1,臺中市,正2017年 菱利 箱式貨車 全省最大貨車批發歡迎參觀!,永貿汽車,臺中市潭子區崇德路四段273號(https://goo.gl/maps/GyN2YDTo5en),0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,SUM
3789,572310,MAZDA,CX-5 ,2016,67881,598000,藍,5,5,2200,2,柴油,手自排,1,高雄市,柴油⼩改款 2017年式 原廠永久保固 僅跑6萬多公里 原廠正常保養 不用殺價就很便宜,君豪汽車,高雄市左營區文自路606號,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,SUM
3790,572281,MITSUBISHI,ZINGER,2018,151482,359000,灰,5,5,2400,2,汽油,自排,1,臺南市,特價!影音特仕版 衛星導航 倒車顯影 ABS 雙安 里程保證 附全額發票 可全貸 不用殺價就很便宜!,金台南汽車(大同一店),臺南市仁德區大同路三段399號(大同路尾近台南機場),0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,SUM
3791,572276,MITSUBISHI,ZINGER,2017,100000,368000,白,5,5,2400,2,汽油,自排,1,屏東縣,『限時特價中!!!』☑客貨兩用☑定速巡航☑中央空調☑後座出風口☑大空間☑0頭款☑全額貸,永聯汽車,屏東縣屏東市建國路416號,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,SUM
3792,572264,HONDA,CR-V ,2020,11000,938000,白,5,5,1500,2,汽油,手自排,1,臺中市,落地新車 買到賺到 ACC巡航 1.5渦輪 免鑰匙 8SRS 車道偏移 盲點 車側倒車顯影 衛星導航 LED頭尾燈日行燈,聯泰汽車,"臺中市大里區德芳路二段50號(中投公路下大里交流道,右轉第三個紅綠燈迴轉(永隆路與德芳路口)就可以看到聯泰汽車囉~!!)",0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,SUM
3793,572174,FORD,FOCUS 4D,2017,146376,338000,白深灰彩繪,4,5,2000,2,柴油,手自排,1,高雄市,柴油時尚經典版 升級ACC跟車 RS空力套件 雙邊四出排氣尾管 輪圈.卡鉗,君豪汽車,高雄市左營區文自路606號,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,SUM
3794,572100,HONDA,FIT ,2021,6000,629000,白,5,5,1500,2,汽油,手自排,1,臺中市,s旗艦版 落地新車 6SRS 加裝倒車顯影 免鑰匙 觸控影音主機 衛星導航 語音控制鍵 定速 皮椅 觸控式恆溫面板,聯泰汽車,"臺中市大里區德芳路二段50號(中投公路下大里交流道,右轉第三個紅綠燈迴轉(永隆路與德芳路口)就可以看到聯泰汽車囉~!!)",0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,SUM
3796,571444,HONDA,CR-V ,2016,53661,558000,銀,5,5,2000,2,汽油,自排,1,高雄市,不用殺價就很便宜 定速 雙安 恆溫 導航 僅跑5萬多公里 原廠保養,君豪汽車,高雄市左營區文自路606號,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,SUM
3797,571403,BENZ,GLA-CLASS X156 ,2016,116824,1120000,灰,5,5,1600,2,汽油,自手排,1,臺南市,【嘉佑汽車】全景天窗/方向盤快控鍵 /換檔撥片/恆溫/電動尾門/電動椅/時尚優雅轎休旅,嘉佑汽車,臺南市仁德區土庫五街11-1號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUM
3798,571128,MITSUBISHI,NEW DELICA 貨車 2019-,2020,17068,558000,藍,2,3,2400,2,汽油,自排,1,臺中市,正2020年出廠 得利卡 自排車款 定速 多功能方向盤 前後行車紀錄器 全台最大貨車批發 歡迎來店賞車,永貿汽車,臺中市潭子區崇德路四段273號(https://goo.gl/maps/GyN2YDTo5en),0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,SUM
3799,571124,HYUNDAI,PORTER,2017,205562,398000,白,2,3,2500,2,柴油,手排,1,臺中市,正2017年 Porter小霸王 全台最大貨車批發 想找什麼貨車就來永貿汽車!,永貿汽車,臺中市潭子區崇德路四段273號(https://goo.gl/maps/GyN2YDTo5en),0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,SUM
3800,571114,MITSUBISHI,CANTER,2015,225853,758000,藍,2,3,3000,2,柴油,手排,1,臺中市,正2015年 堅達 加長11尺半,永貿汽車,臺中市潭子區崇德路四段273號(https://goo.gl/maps/GyN2YDTo5en),0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,SUM
3801,570892,FORD,KUGA,2020,7000,969000,白,5,5,1500,2,汽油,自排,1,臺中市,2021年式 旗艦車款 落地新車 ACC全速域巡航系統 全景天窗 盲點 車道偏移 渦輪引擎 180P馬力 腳踢電動尾門,聯泰汽車,"臺中市大里區德芳路二段50號(中投公路下大里交流道,右轉第三個紅綠燈迴轉(永隆路與德芳路口)就可以看到聯泰汽車囉~!!)",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,SUM
3802,570510,FORD,RANGER,2019,24000,1238000,灰,4,5,2000,4,柴油,手自排,1,臺中市,全車原漆 加裝十多萬元精品配備 電動後箱罩 加強型防滾龍 免鑰匙 衛星導航 LED尾燈 HID頭燈 電動椅 6SRS,聯泰汽車,"臺中市大里區德芳路二段50號(中投公路下大里交流道,右轉第三個紅綠燈迴轉(永隆路與德芳路口)就可以看到聯泰汽車囉~!!)",0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,SUM
3803,570505,MAZDA,MAZDA 3 5D ,2017,82000,679000,灰,5,5,2000,2,汽油,手自排,1,臺中市,BOSE®音響 旗艦型 免鑰匙 電動椅 衛星導航 藍牙 恆溫 盲點 抬頭顯示器 加裝安卓影音 LED頭尾日行燈 車道偏移,聯泰汽車,"臺中市大里區德芳路二段50號(中投公路下大里交流道,右轉第三個紅綠燈迴轉(永隆路與德芳路口)就可以看到聯泰汽車囉~!!)",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,SUM
3804,570504,VW,TOURAN ,2020,8000,1088000,白,5,7,1400,2,汽油,自手排,1,臺中市,落地新車 僅跑8千 7人座 全速域ACC 主被動自動煞停 免鑰匙 電子手煞車 電動尾門 8SRS 倒車顯影 盲點 電動椅,聯泰汽車,"臺中市大里區德芳路二段50號(中投公路下大里交流道,右轉第三個紅綠燈迴轉(永隆路與德芳路口)就可以看到聯泰汽車囉~!!)",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,SUM
3805,570477,MITSUBISHI,NEW CANTER,2017,59551,898000,藍,2,3,3000,2,柴油,手排,1,臺中市,正2017年 堅達 車斗10尺半 加裝華特升降尾門 里程僅跑5萬9!,永貿汽車,臺中市潭子區崇德路四段273號(https://goo.gl/maps/GyN2YDTo5en),0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,SUM
3806,570471,MITSUBISHI,SUPER DELICA,2018,79385,388000,白,2,3,2400,2,汽油,手排,1,臺中市,正2018年 得利卡 貨斗 一手跑少 全台最大貨車批發!,永貿汽車,臺中市潭子區崇德路四段273號(https://goo.gl/maps/GyN2YDTo5en),0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,SUM
3807,570459,MITSUBISHI,VERYCA 貨車,2015,147633,328000,白,2,2,1300,2,汽油,手排,1,臺中市,正2015年 菱利 冷凍車 輕量化薄板5公分冷凍櫃,永貿汽車,臺中市潭子區崇德路四段273號(https://goo.gl/maps/GyN2YDTo5en),0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,SUM
3808,570450,MITSUBISHI,SUPER DELICA,2018,21165,458000,監白彩繪,2,3,2400,2,汽油,手排,1,臺中市,正2018年 得利卡 -25度冷凍車 一手僅跑2萬多 10公分厚板冷凍箱,永貿汽車,臺中市潭子區崇德路四段273號(https://goo.gl/maps/GyN2YDTo5en),0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,SUM
3809,570447,KIA,KAON,2017,74303,678000,白,2,5,2500,2,柴油,手排,1,臺中市,正2017年 卡旺雙箱 一手僅跑7萬多 合法貨車6人座,永貿汽車,臺中市潭子區崇德路四段273號(https://goo.gl/maps/GyN2YDTo5en),0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,SUM
3810,570217,HONDA,CR-V ,2018,75051,798000,白,5,5,1500,2,汽油,手自排,1,屏東縣,熱門休旅車》一手車/僅跑七萬多公里/導航/定速/I-KEY/LED頭燈/循跡防滑/渦輪增壓/分區溫控/液晶螢幕/倒車顯影,中泰汽車,屏東縣屏東市瑞光路三段176號,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,SUM
3811,570160,NISSAN,TEANA ,2009,208000,228000,黑,4,5,2500,2,汽油,手自排,1,彰化縣,實車實價不額外加價 頂級豪華房車~價格超甜，認證美車,宏安汽車,彰化縣社頭鄉中山路一段269號(彰化縣社頭鄉中山路一段271號),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUM
3812,570030,FORD,FOCUS 5D ,2021,4000,838000,白,5,5,1500,2,汽油,手自排,1,臺中市,落地新車 賽道特化版 ACC全速域跟車 盲點 車道偏移 賽道級煞車懸吊 電動椅 重低音音響 SYNC®3娛樂通訊系統,聯泰汽車,"臺中市大里區德芳路二段50號(中投公路下大里交流道,右轉第三個紅綠燈迴轉(永隆路與德芳路口)就可以看到聯泰汽車囉~!!)",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,SUM
3813,569859,MAZDA,CX-3,2019,20000,718000,白,5,5,2000,2,汽油,手自排,1,臺中市,2020型式 BOSE音響 旗艦版 MRCC 全車原漆 僅跑2萬 衛星導航 LED頭尾燈日行燈霧燈 雙色鋁圈 免鑰匙,聯泰汽車,"臺中市大里區德芳路二段50號(中投公路下大里交流道,右轉第三個紅綠燈迴轉(永隆路與德芳路口)就可以看到聯泰汽車囉~!!)",0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,SUM
3814,569848,FORD,FOCUS 5D ,2020,24000,798000,白,5,5,1500,2,汽油,手自排,1,臺中市,賽道特化版 ACC全速域跟車 盲點 車道偏移 賽道級煞車懸吊 重低音音響 SYNC®3娛樂通訊系統,聯泰汽車,"臺中市大里區德芳路二段50號(中投公路下大里交流道,右轉第三個紅綠燈迴轉(永隆路與德芳路口)就可以看到聯泰汽車囉~!!)",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,SUM
3815,569821,FORD,ESCAPE ,2012,128000,258000,白,5,5,2300,2,汽油,自排,1,臺南市,全車原鈑件 僅跑12.8萬 里程保證 車況漂亮 露營車泊族 高CP好選擇!!,第一汽車,臺南市永康區永大路三段7號(永大路三段~安~土魠魚羹隔壁),0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,SUM
